Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy,Train Speed,Test Speed
0,0.07085134088993073,0.36044520139694214,0.05624684691429138,0.4895833432674408,67.19413757324219,41.00691223144531
1,0.05138750001788139,0.5616438388824463,0.04816051200032234,0.5520833134651184,71.17739868164062,51.344078063964844
2,0.04477428272366524,0.6207191944122314,0.04613478481769562,0.6145833134651184,69.19493103027344,48.82315444946289
3,0.04313341900706291,0.6412671208381653,0.04610874503850937,0.5972222089767456,69.67918395996094,51.67818832397461
4,0.04091765359044075,0.6635273694992065,0.04410432651638985,0.6041666865348816,71.43466186523438,52.14327621459961
5,0.03922620415687561,0.6720890402793884,0.0419539175927639,0.6458333134651184,71.64893341064453,51.92795944213867
6,0.03591188043355942,0.698630154132843,0.036627210676670074,0.7013888955116272,71.4642562866211,49.7136344909668
7,0.03203850984573364,0.7371575236320496,0.03861979395151138,0.6458333134651184,69.41168975830078,52.461273193359375
8,0.029904566705226898,0.7508561611175537,0.03446180745959282,0.7152777910232544,73.65481567382812,51.68753433227539
9,0.028255552053451538,0.7722602486610413,0.032334279268980026,0.7430555820465088,73.28499603271484,51.234432220458984
10,0.026210229843854904,0.7928082346916199,0.03479008749127388,0.7256944179534912,73.36469268798828,50.9938850402832
11,0.023932794108986855,0.8150684833526611,0.039106693118810654,0.7083333134651184,73.05463409423828,53.34988784790039
12,0.022830519825220108,0.8150684833526611,0.03051215410232544,0.7777777910232544,73.13609313964844,53.2576789855957
13,0.02122403122484684,0.8347602486610413,0.03759864345192909,0.7083333134651184,72.33931732177734,53.3223762512207
14,0.020564232021570206,0.8424657583236694,0.03040246292948723,0.7465277910232544,66.67109680175781,49.760711669921875
15,0.020881297066807747,0.8364726305007935,0.026781093329191208,0.78125,65.4965591430664,51.510807037353516
16,0.018546242266893387,0.8630136847496033,0.029811397194862366,0.7673611044883728,69.71553039550781,52.04290008544922
17,0.01703222468495369,0.8801369667053223,0.03338620811700821,0.7430555820465088,69.5140609741211,51.127784729003906
18,0.016904441639780998,0.869006872177124,0.025768624618649483,0.7916666865348816,69.68724060058594,53.21959686279297
19,0.014361700974404812,0.8955479264259338,0.029835859313607216,0.7673611044883728,70.60731506347656,51.28164291381836
20,0.01461167074739933,0.9066780805587769,0.024352114647626877,0.8159722089767456,69.54872131347656,51.510009765625
21,0.012307077646255493,0.9246575236320496,0.02509627677500248,0.7916666865348816,69.73455810546875,51.48555374145508
22,0.011894839815795422,0.9178082346916199,0.02491319552063942,0.7986111044883728,69.61880493164062,49.89834213256836
23,0.011182398535311222,0.9392123222351074,0.023082386702299118,0.8159722089767456,69.30945587158203,51.812442779541016
24,0.009844928048551083,0.9400684833526611,0.025815973058342934,0.8020833134651184,68.26656341552734,52.66933822631836
25,0.009674247354269028,0.948630154132843,0.023634785786271095,0.8194444179534912,69.47354888916016,50.987422943115234
26,0.009237676858901978,0.9383561611175537,0.02320549264550209,0.8229166865348816,68.29595184326172,51.438297271728516
27,0.00857333280146122,0.9503424763679504,0.023957544937729836,0.8298611044883728,69.12261962890625,52.23225021362305
28,0.008231522515416145,0.9511986374855042,0.02460542879998684,0.8159722089767456,69.57212829589844,52.584754943847656
29,0.008560733869671822,0.9537671208381653,0.0245959609746933,0.8125,69.11921691894531,49.26182174682617
30,0.008603465743362904,0.948630154132843,0.02449415996670723,0.8298611044883728,68.73836517333984,49.457664489746094
31,0.007798457983881235,0.9640411138534546,0.024036459624767303,0.8159722089767456,67.15644073486328,50.671695709228516
